e_type,e_machine,e_version,e_entry,e_phoff,e_shoff,e_flags,e_ehsize,e_phentsize,e_phnum,e_shentsize,e_shnum,e_shstrndx,num_sections,sections_executable,sections_writable,sections_allocatable,sections_progbits,sections_nobits,sections_symtab,sections_dynsym,sections_strtab,sections_rela,sections_rel,sections_dynamic,sections_note,section_size_min,section_size_max,section_size_mean,section_size_total,num_segments,segments_executable,segments_writable,segments_readable,segments_load,segments_dynamic,segments_interp,segments_note,segments_gnu_stack,segments_gnu_relro,num_symbols,num_functions,num_objects,num_global_symbols,num_local_symbols,num_weak_symbols,num_undefined_symbols,num_libraries_needed,num_dynamic_entries,has_rpath,has_runpath,has_soname,file_size,label
3,62,1,38992,64,160840,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,99017,4999.709677419355,154991,13,1,3,13,4,1,1,2,1,1,195,184,7,190,1,4,195,2,28,0,0,0,162824,0
3,62,1,12128,64,20936,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2456,422.61290322580646,13101,13,1,3,13,4,1,1,2,1,1,71,67,0,66,1,4,71,6,32,0,0,0,22920,0
3,62,1,14784,64,139688,0,64,56,13,64,31,30,31,6,7,28,15,1,0,1,2,2,0,1,3,0,102867,4378.129032258064,135722,13,1,3,13,4,1,1,2,1,1,48,39,5,43,1,4,47,4,30,0,0,0,141672,0
3,62,1,11024,64,25032,0,64,56,13,64,32,31,32,6,7,28,15,1,0,1,2,2,0,1,4,0,5625,624.03125,19969,13,1,3,13,4,1,1,2,1,1,73,61,6,66,1,6,73,2,29,0,1,0,27080,0
2,62,1,4431728,64,1186200,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,758422,37259.0,1192288,10,1,4,10,2,1,1,2,1,1,2386,1882,493,1948,1,437,247,7,31,0,0,0,1188248,0
3,62,1,35984,64,86464,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,28198,2473.516129032258,76679,13,1,3,13,4,1,1,2,1,1,287,277,1,281,1,5,173,4,30,0,0,0,88448,0
3,62,1,15312,64,41544,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,20594,1138.7096774193549,35300,13,1,3,13,4,1,1,2,1,1,68,56,8,63,1,4,68,1,27,0,0,0,43528,0
2,62,1,4203456,64,21216,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,5776,580.0625,18562,10,1,4,10,2,1,1,2,1,1,62,42,13,58,1,3,59,5,29,0,0,0,23264,0
3,62,1,5296,64,16832,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,3869,325.1333333333333,9754,13,1,3,13,4,1,1,2,1,1,35,26,5,30,1,4,34,1,27,0,0,0,18752,0
3,62,1,5952,64,12752,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,2236,249.23333333333332,7477,13,1,3,13,4,1,1,2,1,1,21,15,2,16,1,4,21,4,30,0,0,0,14672,0
3,62,1,25024,64,135656,0,64,56,13,64,32,31,32,6,7,28,16,1,0,1,2,2,0,1,3,0,80759,4226.28125,135241,13,1,3,13,4,1,1,2,1,1,56,47,5,50,1,5,56,3,29,0,0,0,137704,0
3,62,1,59040,64,190920,0,64,56,13,64,32,31,32,6,7,28,16,1,0,1,2,2,0,1,3,0,80222,6143.6875,196598,13,1,3,13,4,1,1,2,1,1,57,48,5,51,1,5,57,3,29,0,0,0,192968,0
2,62,1,4205360,64,763352,0,64,56,10,64,25,24,25,4,9,22,14,2,0,0,1,1,0,0,4,0,560000,31258.8,781470,10,1,2,10,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,764952,0
3,62,1,22928,64,49600,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,15945,1266.6129032258063,39265,13,1,3,13,4,1,1,2,1,1,160,150,1,154,1,5,153,6,32,0,0,0,51584,0
3,62,1,6528,64,12976,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,2121,240.4516129032258,7454,13,1,3,13,4,1,1,2,1,1,24,17,3,19,1,4,21,2,28,0,0,0,14960,0
3,62,1,17856,64,33648,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,8059,821.7,24651,13,1,3,13,4,1,1,2,1,1,110,98,3,104,1,5,101,5,31,0,0,0,35568,0
3,62,1,22512,64,37720,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,10726,1095.516129032258,33961,13,1,3,13,4,1,1,2,1,1,95,83,8,90,1,4,95,3,29,0,0,0,39704,0
3,62,1,117200,64,701944,0,64,56,13,64,32,31,32,6,7,28,16,1,0,1,2,2,0,1,3,0,319160,21695.03125,694241,13,1,3,13,4,1,1,2,1,1,1015,1000,6,1009,1,5,854,19,45,0,0,0,703992,0
2,62,1,4238832,64,264000,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,177296,8166.625,261332,10,1,4,10,2,1,1,2,1,1,294,220,65,227,1,66,228,6,30,0,0,0,266048,0
3,62,1,5424,64,12736,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,1763,230.93548387096774,7159,13,1,3,13,4,1,1,2,1,1,31,21,6,26,1,4,31,2,28,0,0,0,14720,0
3,62,1,26640,64,57776,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,21040,1718.0666666666666,51542,13,1,3,13,4,1,1,2,1,1,189,184,1,184,1,4,189,5,31,0,0,0,59696,0
3,62,1,15920,64,29352,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,7026,677.9677419354839,21017,13,1,3,13,4,1,1,2,1,1,76,66,6,71,1,4,76,2,28,0,0,0,31336,0
3,62,1,22976,64,61896,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,23013,1870.6896551724137,54250,13,1,3,13,4,1,1,2,1,1,203,199,0,198,1,4,203,5,31,0,0,0,63752,0
3,62,1,22464,64,53704,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,22321,1491.741935483871,46244,13,1,3,13,4,1,1,2,1,1,62,47,11,57,1,4,62,2,28,0,0,0,55688,0
3,62,1,11920,64,33352,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,13202,805.516129032258,24971,13,1,3,13,4,1,1,2,1,1,58,46,8,53,1,4,58,1,27,0,0,0,35336,0
3,62,1,12160,64,26128,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5325,602.2258064516129,18669,13,1,3,13,4,1,1,2,1,1,47,37,6,42,1,4,47,2,28,0,0,0,28112,0
3,62,1,27568,64,57944,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,29282,1694.032258064516,52515,13,1,3,13,4,1,1,2,1,1,104,95,5,99,1,4,104,3,29,0,0,0,59928,0
3,62,1,31824,64,748136,0,64,56,13,64,32,31,32,6,8,28,16,1,0,1,2,2,0,1,3,0,549021,25267.40625,808557,13,1,3,13,4,1,1,2,1,1,90,79,7,83,1,6,83,2,28,0,0,0,750184,0
3,62,1,39120,64,184976,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,119154,6105.133333333333,183154,13,1,3,13,4,1,1,2,1,1,143,130,9,138,1,4,142,1,27,0,0,0,186896,0
3,62,1,13696,64,25032,0,64,56,14,64,32,31,32,6,8,28,15,2,0,1,2,2,0,1,3,0,7794,518.5,16592,14,1,3,14,4,1,1,2,1,1,57,48,5,52,1,4,57,1,27,0,0,0,27080,0
3,62,1,11376,64,20928,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,4130,434.19354838709677,13460,13,1,3,13,4,1,1,2,1,1,52,41,7,47,1,4,52,1,27,0,0,0,22912,0
3,62,1,13872,64,21288,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,5807,504.19354838709677,15630,13,1,3,13,4,1,1,2,1,1,58,51,3,53,1,4,58,1,27,0,0,0,23272,0
3,62,1,20096,64,37704,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,524576,19226.344827586207,557564,13,1,3,13,4,1,1,2,1,1,74,67,3,69,1,4,74,3,29,0,0,0,39560,0
3,62,1,10240,64,33224,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,11314,680.5806451612904,21098,13,1,3,13,4,1,1,2,1,1,50,39,7,45,1,4,50,1,27,0,0,0,35208,0
3,62,1,14960,64,37352,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,17986,1078.5806451612902,33436,13,1,3,13,4,1,1,2,1,1,70,58,8,65,1,4,70,2,28,0,0,0,39336,0
3,62,1,45536,64,201200,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,98781,6262.354838709677,194133,13,1,3,13,4,1,1,2,1,1,312,308,0,307,1,4,312,5,31,0,0,0,203184,0
3,62,1,5104,64,12968,0,64,56,13,64,29,28,29,6,6,26,13,1,0,1,2,2,0,1,3,0,1041,202.3448275862069,5868,13,1,3,13,4,1,1,2,1,1,19,13,2,14,1,4,19,3,29,0,0,0,14824,0
3,62,1,20240,64,127864,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,81135,4412.1,132363,13,1,3,13,4,1,1,2,1,1,108,102,2,103,1,4,108,1,27,0,0,0,129784,0
2,62,1,4206848,64,29496,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,10544,878.0,28096,10,1,4,10,2,1,1,2,1,1,79,60,12,68,1,10,69,5,29,0,0,0,31544,0
3,62,1,286704,64,1357208,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,942057,45129.63333333333,1353889,13,1,3,13,4,1,1,2,1,1,289,270,15,284,1,4,282,4,30,0,0,0,1359128,0
3,62,1,56288,64,364112,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,232402,11617.354838709678,360138,13,1,3,13,4,1,1,2,1,1,353,348,1,348,1,4,353,5,31,0,0,0,366096,0
3,62,1,58272,64,295368,0,64,56,13,64,30,29,30,6,7,27,14,1,0,1,2,2,0,1,3,0,109917,9716.033333333333,291481,13,1,3,13,4,1,1,2,1,1,144,137,3,139,1,4,144,3,29,0,0,0,297288,0
2,62,1,4204560,64,29432,0,64,56,10,64,32,31,32,4,9,28,12,1,0,1,2,2,0,1,4,0,11456,830.625,26580,10,1,4,10,2,1,1,2,1,1,68,47,14,63,1,4,64,5,29,0,0,0,31480,0
3,62,1,29904,64,49600,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,12946,1314.8709677419354,40761,13,1,3,13,4,1,1,2,1,1,152,140,8,147,1,4,152,3,29,0,0,0,51584,0
3,62,1,48080,64,119216,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,54053,3806.0,114180,13,1,3,13,4,1,1,2,1,1,349,345,0,344,1,4,349,8,35,0,1,0,121136,0
3,62,1,8256,64,16816,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,3574,403.8666666666667,12116,13,1,3,13,4,1,1,2,1,1,42,36,2,37,1,4,42,2,28,0,0,0,18736,0
3,62,1,5968,64,12728,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,1839,244.0,7320,13,1,3,13,4,1,1,2,1,1,33,24,5,28,1,4,33,2,28,0,0,0,14648,0
3,62,1,4720,64,16832,0,64,56,13,64,30,29,30,6,6,26,14,1,0,1,2,2,0,1,3,0,5722,370.1333333333333,11104,13,1,3,13,4,1,1,2,1,1,21,16,1,16,1,4,20,2,28,0,0,0,18752,0
3,62,1,12480,64,33304,0,64,56,13,64,31,30,31,6,7,27,15,1,0,1,2,2,0,1,3,0,11740,718.6774193548387,22279,13,1,3,13,4,1,1,2,1,1,53,46,3,48,1,4,53,1,27,0,0,0,35288,0
2,62,1,4194424,64,0,0,64,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1
2,62,1,4194708,64,67088,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47128,8007.2,120108,3,1,2,3,2,0,0,0,1,0,711,401,112,392,252,67,5,0,0,0,0,0,93862,1
2,62,1,4195205,64,69784,0,64,56,4,64,13,12,13,3,5,10,10,1,0,0,1,0,0,0,0,0,46020,5243.307692307692,68163,4,1,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70616,1
2,62,1,4321296,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131936,1
3,62,1,0,64,635552,0,64,56,7,64,24,23,24,2,9,20,12,1,0,1,2,2,0,1,1,0,410168,29953.916666666668,718894,7,1,4,7,2,1,0,0,1,1,331,283,42,287,1,43,90,6,28,0,0,1,637088,1
3,40,1,408476,52,100488,83887104,52,32,3,40,3,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,47,25.0,75,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100644,1
2,62,1,4199920,64,55256,0,64,56,8,64,28,27,28,4,8,25,15,1,0,1,2,2,0,1,1,0,14013896,502356.0,14065968,8,2,3,8,2,1,1,1,1,0,62,59,0,59,1,2,61,2,22,0,0,0,57268,1
3,62,1,4192,64,14824,0,64,56,11,64,30,29,30,5,7,25,13,1,1,1,3,2,0,1,2,0,1608,159.03333333333333,4771,11,1,3,11,4,1,1,1,1,1,76,18,12,21,46,9,16,1,26,0,0,0,16744,1
2,62,1,4194642,64,41856,0,64,56,4,64,12,11,12,3,4,9,9,1,0,0,1,0,0,0,0,0,24354,3694.4166666666665,44333,4,1,2,4,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,42624,1
3,183,1,8500,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13952,1
2,62,1,4201029,64,4981008,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,4949439,174027.9655172414,5046811,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,4982864,1
2,62,1,4197184,64,11928,0,64,56,9,64,31,28,31,5,8,26,14,1,1,1,3,2,0,1,2,0,2184,280.61290322580646,8699,9,2,3,9,2,1,1,1,1,1,119,59,11,62,48,9,56,2,25,0,0,0,13912,1
2,62,1,4194708,64,68720,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,45112,8017.066666666667,120256,3,1,2,3,2,0,0,0,1,0,670,369,113,363,243,64,5,0,0,0,0,0,94012,1
2,62,1,4194708,64,75520,0,64,56,3,64,15,12,15,3,6,10,10,1,1,0,2,0,0,0,0,0,49604,8662.4,129936,3,1,2,3,2,0,0,0,1,0,776,423,146,453,266,57,5,0,0,0,0,0,104416,1
3,62,1,4256,64,14944,0,64,56,11,64,30,29,30,5,7,25,13,1,1,1,3,2,0,1,2,0,1656,173.06666666666666,5192,11,1,3,11,4,1,1,1,1,1,81,26,9,26,46,9,24,1,26,0,0,0,16864,1
2,62,1,4198452,64,115480,0,64,56,8,64,14,13,14,3,5,12,10,1,0,0,1,0,0,0,1,0,80574,8607.214285714286,120501,8,1,2,8,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,116376,1
2,62,1,4194708,64,84456,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,63160,9240.8,138612,3,1,2,3,2,0,0,0,1,0,743,419,123,419,257,67,5,0,0,0,0,0,112368,1
2,62,1,4194424,64,0,0,64,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1
2,62,1,4198450,64,98840,0,64,56,8,64,14,13,14,3,5,12,10,1,0,0,1,0,0,0,1,0,72429,7356.0,102984,8,1,2,8,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99736,1
2,62,1,1095048,64,0,0,64,56,2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48364,1
3,183,1,8460,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13916,1
2,62,1,4194708,64,55144,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,43032,7113.333333333333,106700,3,1,2,3,2,0,0,0,1,0,671,372,110,365,242,64,5,0,0,0,0,0,80455,1
3,183,1,2320,64,14656,0,64,56,6,64,19,18,19,2,6,16,8,1,0,1,2,2,0,1,0,0,7272,687.8947368421053,13070,6,1,3,6,2,1,0,0,1,1,29,18,1,26,3,0,18,4,26,0,0,1,15872,1
2,40,1,33168,52,70420,514,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,65500,7102.090909090909,78123,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70860,1
3,62,1,1276912,64,8226376,0,64,56,10,64,34,33,34,5,9,29,16,2,1,1,3,2,0,1,2,0,3163570,244860.0588235294,8325242,10,1,3,10,2,1,1,1,1,1,20708,15595,4800,9982,1612,7818,2892,11,38,0,1,0,8228552,1
2,62,1,7050312,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,671744,1
2,62,1,4194708,64,60232,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,46632,7466.933333333333,112004,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,85765,1
2,62,1,4197760,64,14272,0,64,56,8,64,29,26,29,4,8,24,15,1,1,1,3,2,0,1,1,0,5912,701.0344827586207,20330,8,2,3,8,2,1,1,1,1,0,181,98,39,97,80,4,73,1,20,0,0,0,21331,1
2,62,1,4194708,64,73008,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,56630,10670.1,106701,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,73648,1
3,8,1,9184,52,363068,4103,52,32,8,40,37,36,37,3,8,21,14,1,1,1,3,0,1,1,0,0,262064,9870.243243243243,365199,8,2,2,7,2,1,0,0,1,0,1149,749,125,439,640,70,2,0,26,0,0,0,364548,1
2,62,1,4194708,64,33312,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,56712,8628.5,86285,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33952,1
2,62,1,4591328,64,10234472,0,64,56,10,64,31,30,31,5,9,28,15,2,0,1,2,2,0,1,2,0,4826034,343003.29032258067,10633102,10,2,3,10,2,1,1,1,1,1,2049,1927,114,2015,1,33,2017,26,51,0,0,0,10236456,1
2,62,1,4240032,64,931112,0,64,56,9,64,27,26,27,4,7,24,12,1,0,1,2,2,0,1,2,0,659385,35868.11111111111,968439,9,2,3,9,2,1,1,1,1,1,389,378,6,386,1,2,378,16,41,0,0,0,932840,1
2,62,1,4194708,64,56736,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,43110,5667.266666666666,85009,3,1,2,3,2,0,0,0,1,0,579,314,99,308,214,57,6,0,0,0,0,0,78630,1
2,62,1,6567880,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,245760,1
3,62,1,1956160,64,11051200,0,64,56,10,64,42,41,42,6,8,29,23,2,1,1,3,2,0,1,3,0,5095872,264022.88095238095,11088961,10,1,3,10,2,1,1,1,1,1,39853,30903,6884,20494,5803,13118,734,4,30,0,0,0,11053888,1
2,62,1,4194708,64,78456,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,58104,7846.133333333333,117692,3,1,2,3,2,0,0,0,1,0,748,414,132,422,257,69,5,0,0,0,0,0,106262,1
2,62,1,4194708,64,49536,0,64,56,3,64,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,42838,5023.7,50237,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,1
2,40,1,33168,52,107332,2,52,32,3,40,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,407584,51372.6,513726,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,107732,1
2,62,1,1079176,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41580,1
2,62,1,4198450,64,99096,0,64,56,8,64,14,13,14,3,5,12,10,1,0,0,1,0,0,0,1,0,72570,7464.071428571428,104497,8,1,2,8,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,99992,1
3,62,1,1517952,64,8082856,0,64,56,10,64,32,31,32,5,8,28,15,2,0,1,2,2,0,1,3,0,4747470,272797.0,8729504,10,1,3,10,2,1,1,1,1,1,15074,13018,1476,9810,1,5060,378,6,32,0,0,0,8084904,1
2,62,1,4233813,64,14334976,0,64,56,7,64,28,27,28,3,9,15,20,2,1,0,2,0,0,0,0,0,3947773,513676.1785714286,14382933,7,1,2,7,4,0,0,0,1,1,17900,13654,3019,7888,5487,4525,1,0,0,0,0,0,14336768,1
3,183,1,645036,64,13454656,0,64,56,10,64,30,29,30,4,8,26,14,2,0,1,2,2,0,1,2,0,8436048,462199.1666666667,13865975,10,1,3,10,2,1,1,1,1,1,336,318,5,320,3,13,334,5,31,0,0,0,13456576,1
2,62,1,4194424,64,0,0,64,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,1
2,62,1,4194708,64,60680,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,44920,7540.6,113109,3,1,2,3,2,0,0,0,1,0,695,374,132,389,242,64,5,0,0,0,0,0,86864,1
3,8,1,499424,52,0,4103,52,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134188,1
3,62,1,400896,64,7150384,0,64,56,10,64,30,29,30,5,8,27,14,2,0,1,2,2,0,1,2,0,4815330,255942.43333333332,7678273,10,1,3,10,2,1,1,1,1,1,1013,811,193,569,1,434,568,16,42,0,0,0,7152304,1
2,62,1,4194708,64,68720,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,45112,8017.066666666667,120256,3,1,2,3,2,0,0,0,1,0,670,369,113,363,243,64,5,0,0,0,0,0,94012,1
2,62,1,4201029,64,5025312,0,64,56,8,64,29,28,29,4,8,25,14,1,0,1,2,2,0,1,2,0,4993738,175555.5172413793,5091110,8,2,3,8,2,1,1,1,1,0,80,72,3,75,1,4,77,3,26,0,0,0,5027168,1
3,62,1,4368,64,15104,0,64,56,9,64,28,27,28,5,7,23,12,1,1,1,3,2,0,1,1,0,1656,236.71428571428572,6628,9,1,3,9,4,1,0,1,1,1,90,40,13,32,50,8,38,2,25,0,0,0,16896,1
3,62,1,399767,64,5734368,0,64,56,9,64,25,24,25,4,10,22,14,2,0,1,2,1,0,1,0,0,3866032,254549.6,6363740,9,1,3,9,4,1,0,0,1,1,1,0,0,0,1,0,1,0,20,0,0,0,5735968,1
3,62,1,105383,64,2090912,0,64,56,9,64,25,24,25,4,10,22,14,2,0,1,2,1,0,1,0,0,1602158,106228.04,2655701,9,1,3,9,4,1,0,0,1,1,1,0,0,0,1,0,1,0,21,0,0,0,2092512,1
2,40,1,33168,52,70420,2,52,32,3,40,11,10,11,3,5,9,8,1,0,0,1,0,0,0,0,0,65468,7099.181818181818,78091,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70860,1
2,8,1,4194912,52,121052,4103,52,32,3,40,15,14,15,3,8,12,11,2,0,0,1,0,0,0,0,0,111792,8863.533333333333,132953,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121652,1
2,62,1,4194708,64,63112,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,47864,7658.0,114870,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,88647,1
3,183,1,582220,64,11992856,0,64,56,10,64,30,29,30,4,8,26,14,2,0,1,2,2,0,1,2,0,7497712,412638.76666666666,12379163,10,1,3,10,2,1,1,1,1,1,350,332,5,334,3,13,348,5,31,0,0,0,11994776,1
2,62,1,4194708,64,68992,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,53224,8062.266666666666,120934,3,1,2,3,2,0,0,0,1,0,682,381,111,375,243,64,5,0,0,0,0,0,94679,1
3,62,1,413015,64,6016992,0,64,56,9,64,25,24,25,4,10,22,14,2,0,1,2,1,0,1,0,0,4099952,266413.76,6660344,9,1,3,9,4,1,0,0,1,1,1,0,0,0,1,0,1,0,20,0,0,0,6018592,1
2,62,1,4194708,64,60264,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,46648,7468.4,112026,3,1,2,3,2,0,0,0,1,0,677,376,111,370,243,64,5,0,0,0,0,0,85803,1
2,20,1,268435952,52,99156,0,52,32,3,40,12,11,12,3,6,10,8,2,0,0,1,0,0,0,0,0,84652,9724.916666666666,116699,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99636,1
2,40,1,33168,52,111428,514,52,32,3,40,10,9,10,3,4,8,7,1,0,0,1,0,0,0,0,0,407584,51707.8,517078,3,2,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111828,1
2,62,1,4194708,64,189608,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,136504,17269.266666666666,259039,3,1,2,3,2,0,0,0,1,0,1013,556,223,618,328,67,5,0,0,0,0,0,227963,1
2,62,1,4207472,64,0,0,64,56,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,3,1,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16216,1
2,62,1,4194708,64,104016,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,70904,10738.8,161082,3,1,2,3,2,0,0,0,1,0,808,458,138,461,281,66,5,0,0,0,0,0,134232,1
2,62,1,4194708,64,68720,0,64,56,3,64,15,12,15,3,5,10,10,1,1,0,2,0,0,0,0,0,45112,8017.066666666667,120256,3,1,2,3,2,0,0,0,1,0,670,369,113,363,243,64,5,0,0,0,0,0,94012,1
